station_id,STATE_UT,DISTRICT,GAVI,GAVI_forecast_1y,GAVI_forecast_3y,FUTURE_ALERT_1y,FUTURE_ALERT_3y
Andhra Pradesh_18.866_83.553,Andhra Pradesh,Parvathipuram Manyam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.5889_77.38,Uttar Pradesh,Gautam Buddha Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.5418_76.0457,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.492_76.1031,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.5167_78.7833,Uttar Pradesh,Sambhal,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.4417_77.6667,Uttar Pradesh,Bulandshahr,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_15.5884_79.8423,Andhra Pradesh,Prakasam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.7854_76.7616,Kerala,Kottayam,5.555555555555536,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.3258_76.3246,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.3429_76.394,Kerala,Thrissur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.7833_77.0733,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.7859_76.4423,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.8228_76.8385,Kerala,Idukki,18.181818181818198,14.141414141414167,6.060606060606045,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.7233_77.8058,Uttar Pradesh,Hapur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.255_76.457,Kerala,Ernakulam,7.692307692307665,4.39560439560438,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.2421_76.4225,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0186_93.6336,Assam,Karbi Anglong,2.1739130434782483,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_14.349_80.0643,Andhra Pradesh,Sri Potti Sriramulu Nellore Muthukur,18.181818181818198,15.151515151515182,9.090909090909093,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1506_76.4828,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1483_76.4548,Kerala,Ernakulam,11.111111111111116,6.944444444444442,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1831_76.5197,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.625_79.8125,Uttar Pradesh,Pilibhit,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.9992_91.9972,Tripura,Dhalai,10.000000000000053,11.666666666666714,15.000000000000036,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.8301_76.4521,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.8438_76.4637,Kerala,Kottayam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.8121_83.4451,Andhra Pradesh,Parvathipuram Manyam,22.72727272727274,14.141414141414167,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.835_91.6864,Tripura,Khowai,19.047619047619023,20.238095238095234,22.619047619047606,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1169_76.5874,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0272_93.7633,Assam,Karbi Anglong,17.77777777777777,7.916666666666671,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.128_76.3008,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.7211_78.7161,Uttar Pradesh,Moradabad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.7142_79.8867,Uttar Pradesh,Pilibhit,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.8482_76.8285,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.84_77.0371,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.8862_76.9672,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.8381_78.2436,Uttar Pradesh,Amroha,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0766_76.2692,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0874_77.0672,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0946_76.2926,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1153_76.3283,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1082_76.475,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.725_79.7167,Uttar Pradesh,Pilibhit,12.500000000000055,1.1102230246251565e-13,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_28.7903_77.7597,Uttar Pradesh,Meerut,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.1058_76.6247,Kerala,Ernakulam,42.85714285714284,33.3333333333333,14.285714285714256,STABLE,FUTURE_CRITICAL
Tripura_23.6986_91.4069,Tripura,Sepahijala,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.9153_76.8833,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0516_76.7168,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0192_76.2246,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0224_76.3055,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0411_91.3597,Assam,Kamrup,40.90909090909092,33.5227272727273,18.75000000000002,STABLE,FUTURE_CRITICAL
Uttar Pradesh_28.825_78.7833,Uttar Pradesh,Moradabad,10.71428571428571,0.7936507936507908,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.9205_76.7781,Kerala,Idukki,28.57142857142859,25.396825396825427,19.0476190476191,STABLE,FUTURE_CRITICAL
Kerala_9.9198_76.9548,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.7102_84.0045,Andhra Pradesh,Srikakulam,12.048192771084343,1.0542168674698815,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.6937_83.9707,Andhra Pradesh,Srikakulam,16.66666666666664,7.407407407407385,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.9673_76.2462,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.949_77.2155,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.0003_76.7411,Kerala,Ernakulam,23.076923076923062,10.769230769230742,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_nan_77.4194,Karnataka,Bengaluru Urban,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_10.019_76.2251,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.4875_91.4019,Tripura,Gomati,16.666666666666607,15.277777777777724,12.49999999999989,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.42_91.7583,Tripura,Gomati,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.6567_91.4539,Tripura,Sepahijala,29.411764705882348,26.470588235294123,20.588235294117652,STABLE,FUTURE_CRITICAL
Kerala_9.9678_76.288,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Kerala_9.9769_77.1989,Kerala,Idukki,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_29.5867_77.1667,Uttar Pradesh,Shamli,15.028901734104029,17.687861271676287,23.00578034682078,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttar Pradesh_29.495_77.99,Uttar Pradesh,Muzaffarnagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_nan_77.3167,Karnataka,Bengaluru Rural,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_17.6408_76.7447,Karnataka,Kalaburagi,36.66666666666667,30.86419753086419,19.259259259259252,STABLE,FUTURE_CRITICAL
Kerala_10.0053_76.7101,Kerala,Ernakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.6752_83.9489,Andhra Pradesh,Srikakulam,19.999999999999986,14.07407407407405,2.2222222222222143,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.2256_91.3294,Tripura,South Tripura,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.1148_91.5998,Tripura,South Tripura,50.0,39.99999999999998,20.00000000000003,EARLY_DEPLETION_WARNING,FUTURE_CRITICAL
Karnataka_14.5164_75.7472,Karnataka,Haveri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_15.35_76.9139,Karnataka,Ballari,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.593_83.5333,Andhra Pradesh,Parvathipuram Manyam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.06_91.6115,Tripura,South Tripura,33.33333333333335,19.999999999999996,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_14.2901_80.0947,Andhra Pradesh,Sri Potti Sriramulu Nellore Muthukur,15.000000000000002,13.888888888888895,11.666666666666659,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_14.45_75.4167,Karnataka,Haveri,42.73504273504274,32.7991452991453,12.927350427350426,STABLE,FUTURE_CRITICAL
Karnataka_14.6_75.2758,Karnataka,Haveri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.5712_83.3487,Andhra Pradesh,Vizianagaram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.0455_91.7661,Tripura,South Tripura,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Tripura_23.0276_91.5701,Tripura,South Tripura,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.4873_83.3283,Andhra Pradesh,Vizianagaram,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.4039_83.3368,Andhra Pradesh,Vizianagaram,11.111111111111116,1.2345679012345845,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_nan_80.5521,Telangana,Khammam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_28.8311_79.8975,Uttarakhand,Udam Singh Nagar,10.000000000000053,10.000000000000053,10.000000000000053,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_13.9528_76.1236,Karnataka,Chitradurga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.3428_84.1225,Andhra Pradesh,Srikakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.3298_84.0519,Andhra Pradesh,Srikakulam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_nan_79.5905,Telangana,Hanumakonda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_12.6667_77.45,Karnataka,Ramanagara,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_28.8714_79.9225,Uttarakhand,Udam Singh Nagar,9.090909090909062,8.080808080808055,6.060606060606045,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.2957_83.9774,Andhra Pradesh,Srikakulam,18.181818181818198,20.20202020202021,24.242424242424278,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_12.095_76.6689,Karnataka,Mysuru,0.0,0.46948356807511304,1.4084507042253502,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_12.1717_75.8811,Karnataka,Kodagu,0.0,9.53878406708596,28.616352201257868,FUTURE_CRITICAL,RECOVERY_EXPECTED
Telangana_19.4795_79.5703,Telangana,Kumuram Bheem Asifabad Sirpur (T),33.33333333333333,29.166666666666675,20.833333333333336,STABLE,FUTURE_CRITICAL
Andhra Pradesh_18.2388_83.0011,Andhra Pradesh,Alluri Sitharama Raju,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.2122_78.8772,Telangana,Nirmal,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.0586_79.2256,Uttarakhand,Udam Singh Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_25.15_87.3861,Jharkhand,Godda,24.32432432432431,13.899613899613872,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Karnataka_12.1208_76.4667,Karnataka,Mysuru,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_28.94_79.8783,Uttarakhand,Udam Singh Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.216_83.1019,Andhra Pradesh,Alluri Sitharama Raju,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_18.2074_83.0743,Andhra Pradesh,Alluri Sitharama Raju,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.0982_78.7809,Telangana,Nirmal,26.66666666666666,20.740740740740726,8.888888888888891,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.2596_79.4147,Telangana,Kumuram Bheem Asifabad Rebbena,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.0519_79.485,Telangana,Mancherial,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.1675_79.5831,Telangana,Mancherial,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_19.0043_79.1445,Telangana,Mancherial,15.384615384615364,17.582417582417552,21.978021978021932,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.7219_87.7189,Jharkhand,Pakur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.8889_87.625,Jharkhand,Sahebganj,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.8444_87.7136,Jharkhand,Sahebganj,26.66666666666666,22.08333333333332,12.916666666666643,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.893_83.4534,Andhra Pradesh,Visakhapatnam,2.564102564102577,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_15.9606_79.9626,Andhra Pradesh,Bapatla,33.33333333333333,25.92592592592592,11.111111111111093,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.8554_82.4361,Andhra Pradesh,Alluri Sitharama Raju,33.33333333333333,27.777777777777768,16.666666666666664,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.8417_83.2152,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.8324_83.2291,Andhra Pradesh,Visakhapatnam,9.523809523809534,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.8235_83.2084,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.6339_87.8778,Jharkhand,Pakur,26.7605633802817,25.704225352112697,23.591549295774662,STABLE,FUTURE_CRITICAL
Jharkhand_24.7069_87.63,Jharkhand,Pakur,18.000000000000004,15.500000000000004,10.500000000000009,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.0744_79.5222,Uttarakhand,Nainital,17.33333333333332,14.07407407407405,7.555555555555527,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.8194_82.8377,Andhra Pradesh,Anakapalli,3.8461538461538547,4.2735042735042805,5.128205128205132,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_18.6577_79.8101,Telangana,Peddapalli,15.99999999999998,10.222222222222188,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4694_87.125,Jharkhand,Dumka,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4931_83.9356,Jharkhand,Palamu,11.627906976744185,2.7906976744186074,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4917_87.4917,Jharkhand,Dumka,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.5453_87.6122,Jharkhand,Pakur,20.000000000000018,4.000000000000037,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.5319_87.5681,Jharkhand,Pakur,5.555555555555558,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.7014_87.6756,Jharkhand,Pakur,18.74999999999999,2.499999999999969,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Meghalaya_25.5561_90.7148,Meghalaya,East Garo Hills,19.999999999999996,18.571428571428573,15.714285714285703,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.1153_79.2944,Uttarakhand,Udam Singh Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_14.1919_79.8718,Andhra Pradesh,Sri Potti Sriramulu Nellore Manubolu,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4542_85.5958,Jharkhand,Koderma,12.12121212121211,11.742424242424221,10.984848484848452,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4408_85.5222,Jharkhand,Koderma,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Meghalaya_25.6103_90.7397,Meghalaya,East Garo Hills,12.49999999999999,4.166666666666652,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.7801_83.3851,Andhra Pradesh,Visakhapatnam,18.181818181818198,16.161616161616188,12.121212121212155,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.1592_79.0583,Uttarakhand,Udam Singh Nagar,27.586206896551722,20.30651340996168,5.747126436781591,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0636_93.1829,Assam,Karbi Anglong,16.666666666666675,17.006802721088444,17.68707482993197,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.4125_85.625,Jharkhand,Koderma,25.00000000000002,20.83333333333337,12.500000000000021,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.3_87.2875,Jharkhand,Dumka,26.82926829268293,12.195121951219523,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Meghalaya_25.8861_90.5125,Meghalaya,North Garo Hills,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.7577_83.3258,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.2667_87.25,Jharkhand,Dumka,7.407407407407418,8.465608465608465,10.582010582010582,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.3472_87.1528,Jharkhand,Dumka,25.64102564102565,19.23076923076923,6.41025641025641,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.1331_80.0861,Uttarakhand,Champawat,17.763157894736814,17.616959064327432,17.32456140350872,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_16.0611_80.7012,Andhra Pradesh,Bapatla,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_29.9283_75.5617,Punjab,Mansa,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.0667_75.5375,Punjab,Mansa,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1125_75.0083,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1056_75.1806,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1233_75.8147,Punjab,Sangrur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1478_74.1917,Punjab,Fazilka,25.0,18.055555555555546,4.166666666666652,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.7549_83.3469,Andhra Pradesh,Visakhapatnam,41.176470588235304,34.64052287581699,21.568627450980415,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.739_83.2669,Andhra Pradesh,Visakhapatnam,19.999999999999996,13.33333333333333,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.2639_87.1167,Jharkhand,Dumka,21.739130434782606,16.770186335403746,6.832298136645976,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.2669_85.1089,Jharkhand,Chatra,7.894736842105276,5.263157894736869,2.220446049250313e-14,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.15_75.0,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1917_75.675,Punjab,Sangrur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.1847_76.5133,Punjab,Patiala,2.0270270270270063,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.1667_85.6111,Jharkhand,Hazaribagh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_18.2698_80.4889,Telangana,Mulugu,11.111111111111072,5.349794238683114,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.2208_74.7833,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.2153_74.2692,Punjab,Fazilka,10.000000000000009,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.7328_83.3417,Andhra Pradesh,Visakhapatnam,42.3076923076923,36.32478632478631,24.35897435897434,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.717_83.3269,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.1_79.6925,Uttarakhand,Nainital,16.990291262135926,9.492988133764834,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.2281_78.9311,Uttarakhand,Udam Singh Nagar,5.12820512820511,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.0964_86.9961,Jharkhand,Jamtara,11.111111111111072,13.333333333333297,17.777777777777693,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.0794_86.6117,Jharkhand,Jamtara,19.99999999999993,23.999999999999932,31.99999999999994,FUTURE_CRITICAL,STABLE
Uttarakhand_29.1992_79.135,Uttarakhand,Udam Singh Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.2583_74.9361,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3056_74.9097,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3356_74.6231,Punjab,Sri Muktsar Sahib,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.33_74.7142,Punjab,Sri Muktsar Sahib,37.500000000000014,31.25,18.750000000000043,STABLE,FUTURE_CRITICAL
Punjab_30.3561_76.2431,Punjab,Patiala,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.2583_78.925,Uttarakhand,Udam Singh Nagar,19.444444444444475,10.49382716049384,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.2286_79.105,Uttarakhand,Udam Singh Nagar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0736_90.5136,Assam,Goalpara,15.384615384615364,16.34615384615381,18.269230769230727,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3625_75.525,Punjab,Barnala,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3619_74.8347,Punjab,Bathinda,40.0,32.49999999999999,17.500000000000004,STABLE,FUTURE_CRITICAL
Punjab_30.3733_75.8556,Punjab,Sangrur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3681_74.5222,Punjab,Sri Muktsar Sahib,28.57142857142858,22.077922077922096,9.090909090909104,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_24.0194_86.6625,Jharkhand,Jamtara,15.625,18.74999999999999,25.0,FUTURE_CRITICAL,STABLE
Andhra Pradesh_16.0698_80.6675,Andhra Pradesh,Bapatla,10.000000000000009,6.666666666666687,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.3833_75.1333,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.6901_83.2919,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.4056_74.8278,Punjab,Faridkot,23.809523809523803,15.343915343915327,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.2633_79.1647,Uttarakhand,Udam Singh Nagar,21.052631578947345,22.2222222222222,24.561403508771917,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.4336_75.0997,Punjab,Bathinda,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.4542_74.9833,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.475_75.3217,Punjab,Barnala,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
