station_id,mean_wl,min_wl,max_wl,std_wl
Rajasthan_27.9167_72.5356,29.375,26.5,31.8,1.7629115527607004
Rajasthan_27.9167_74.6833,28.200000000000003,27.2,30.1,0.8015609770940704
Rajasthan_27.9244_74.5611,20.599999999999998,19.9,21.3,0.5291502622129179
Rajasthan_27.9297_74.8992,40.0,39.5,40.5,0.3162277660168408
Rajasthan_27.9331_76.8644,34.480000000000004,28.5,41.5,4.4261345061652495
Rajasthan_27.9333_72.5083,29.833333333333332,25.3,33.3,2.3669600757089206
Rajasthan_27.9667_76.7167,25.39,18.6,33.7,4.890909935789047
Rajasthan_27.9722_74.5417,29.511111111111113,28.6,30.2,0.45673965353482354
Rajasthan_27.9825_76.4083,43.17142857142857,35.5,48.2,5.434983681580622
Rajasthan_27.9833_72.35,15.430000000000001,11.3,16.7,1.3985330660524642
Rajasthan_27.9917_72.2967,18.9,18.1,21.0,0.8660254037844388
Rajasthan_27.9972_76.3167,29.7,26.8,33.8,2.2454893057465717
Rajasthan_28.0083_74.6153,29.369999999999997,28.6,30.1,0.4398231968012195
Rajasthan_28.0264_72.125,24.785714285714285,24.4,25.5,0.36253078686998697
Rajasthan_28.035_72.4917,12.344444444444443,11.2,13.4,0.72820174249845
Rajasthan_28.0417_72.35,11.90625,11.0,12.7,0.48231213959426755
Rajasthan_28.0597_74.9378,36.42,35.9,39.1,0.9852241707685951
Rajasthan_28.05_74.8667,37.410000000000004,35.2,48.4,3.938259626902329
Rajasthan_28.0661_74.7539,44.68888888888889,38.9,48.3,2.681158538973612
Rajasthan_28.0667_74.7333,40.2125,39.0,44.4,1.7150072886142484
Rajasthan_28.0733_74.8231,34.457142857142856,29.7,35.9,2.121993671728816
Rajasthan_28.0914_74.8636,35.03,32.6,36.8,1.1086027241532475
Rajasthan_28.0_74.6567,29.9,29.6,30.4,0.23904572186687834
Rajasthan_28.11_76.835,29.688888888888886,24.2,33.5,3.223912391972075
Rajasthan_28.14_74.9597,31.43333333333333,30.6,32.4,0.6103277807866859
Rajasthan_28.2042_74.5306,43.769999999999996,40.7,49.9,3.3711356477536705
Rajasthan_28.2625_74.875,33.422222222222224,27.7,35.7,2.2365027262322865
Rajasthan_28.2_75.1778,41.239999999999995,40.3,43.2,0.9465727652959389
Rajasthan_28.3083_72.5178,16.990000000000002,15.2,18.1,0.8812238963825015
Rajasthan_28.3167_73.1917,42.5,42.0,43.4,0.4582575694955833
Rajasthan_28.3278_73.4917,34.233333333333334,33.6,35.6,0.7420691791650332
Rajasthan_28.3292_73.4875,33.91111111111111,33.0,35.4,0.9143911149563447
Rajasthan_28.4333_75.1306,29.95,29.2,32.0,0.85537516135709
Rajasthan_28.4389_74.4858,39.07,35.3,48.6,4.196572675675024
Rajasthan_28.4617_73.4642,5.171428571428572,4.5,5.9,0.4750939756661686
Rajasthan_28.4667_74.8625,19.8625,18.7,21.6,0.9425459443140466
Rajasthan_28.4708_75.0792,19.61,18.1,21.3,0.965459015759401
Rajasthan_28.4792_73.5583,7.300000000000001,6.4,9.3,0.8944271909999162
Rajasthan_28.5042_74.7375,24.2,21.5,26.4,1.7307673314329546
Rajasthan_28.5333_73.5625,31.685714285714287,30.9,33.5,0.9154754164341292
Rajasthan_28.5333_75.4389,39.44444444444444,37.9,43.5,1.7593401540855538
Rajasthan_28.5764_73.8111,31.729999999999997,25.9,43.9,4.973943215509312
Rajasthan_28.5769_74.5044,43.839999999999996,43.4,45.4,0.6022181221672628
Rajasthan_28.5917_73.1917,29.74,27.7,32.2,1.1805836597961958
Rajasthan_28.6333_73.6,6.814285714285715,5.6,8.5,0.9476788686550088
Rajasthan_28.6333_75.375,23.200000000000003,19.2,25.1,1.7542804792848834
Rajasthan_28.635_75.3,24.933333333333334,24.2,25.9,0.630476010645924
Rajasthan_28.6667_73.1333,31.04,29.3,34.5,1.9466210040306613
Rajasthan_28.6669_73.9189,16.119999999999997,14.5,21.1,1.9520928939644928
Rajasthan_28.6694_72.75,16.444444444444443,13.2,17.6,1.5150174183083756
Rajasthan_28.6694_75.2333,13.580000000000002,10.6,22.1,3.7711772403027926
Rajasthan_28.7014_73.7642,35.94444444444444,25.0,39.6,4.899518116894537
Rajasthan_28.7667_73.8167,38.01111111111111,37.1,39.7,0.7817359599705752
Rajasthan_28.7_73.8833,24.475,22.0,27.3,1.9136726097070158
Rajasthan_28.8667_73.35,11.411111111111111,10.0,15.1,1.5292518141598237
Rajasthan_28.8667_74.2778,44.83,44.2,46.0,0.551865523072024
Rajasthan_28.8847_73.2875,13.84,12.2,20.9,2.545671707908237
Rajasthan_28.8_73.0667,7.366666666666667,6.9,8.1,0.46761807778000464
Rajasthan_28.9167_74.2,43.2,42.3,44.6,0.7088723439378897
Rajasthan_28.9333_73.4083,7.088888888888889,6.2,8.4,0.7672099524322603
Rajasthan_28.9333_73.8833,19.55,17.1,29.5,3.7562540441834393
Rajasthan_28.9708_75.0333,12.969999999999999,12.2,14.1,0.6290204024248072
Rajasthan_28.975_74.2917,36.79,35.4,38.1,0.7355270219373324
Rajasthan_29.0139_75.0972,12.8,11.4,18.1,1.9815818596935801
Rajasthan_29.0333_73.4333,8.4,6.1,23.4,5.299685525261538
Rajasthan_29.0333_74.7333,16.02,14.5,18.1,1.1573917035971697
Rajasthan_29.075_74.3,24.8625,22.7,31.4,2.8025180004519408
Rajasthan_29.0833_73.3667,8.61,7.1,10.0,0.8799621203968572
Rajasthan_29.1667_73.375,15.11,14.3,16.1,0.5839520528262567
Rajasthan_29.1833_75.325,12.1,10.2,13.8,1.613484841370794
Rajasthan_29.1906_73.2189,17.93,13.4,42.2,8.632631889136322
Rajasthan_29.1_75.0333,14.440000000000001,13.6,16.3,0.857904423581089
Rajasthan_29.2167_74.5333,4.644444444444444,2.9,6.8,1.3229806414977423
Rajasthan_29.2333_74.75,17.81,13.2,22.3,2.985315914792121
Rajasthan_29.2528_74.4139,1.7600000000000002,0.2,4.9,1.3533497535949663
Rajasthan_29.255_74.4097,6.8999999999999995,6.6,7.1,0.20976176963403043
Rajasthan_29.25_74.8333,18.080000000000002,13.7,20.6,1.8492040329708228
Rajasthan_29.2806_74.7667,15.330000000000002,13.7,18.1,1.2658330590300346
Rajasthan_29.2833_74.1708,8.233333333333333,4.2,14.9,3.9401776609691095
Rajasthan_29.3083_73.2292,9.84,8.8,11.5,0.8342661445845678
Rajasthan_29.3361_73.6875,6.5375000000000005,5.3,7.4,0.9257236551554064
Rajasthan_29.3472_73.6625,6.5874999999999995,2.3,8.2,1.8286900073159313
Rajasthan_29.3792_74.2708,2.3666666666666667,1.0,6.6,1.8364367672206956
Rajasthan_29.3958_73.9408,14.683333333333332,11.0,18.1,2.9033888245749426
Rajasthan_29.4125_74.2,10.125,7.9,17.9,2.462925090212855
Rajasthan_29.4667_73.9333,7.922222222222222,5.1,10.3,1.7383740806985257
Rajasthan_29.475_74.1269,24.87777777777778,21.6,28.0,2.052911212021711
Rajasthan_29.4917_73.6292,10.144444444444444,8.6,13.2,1.3001068332170924
Rajasthan_29.5125_73.6167,10.488888888888889,9.8,12.2,0.7236097782030801
Rajasthan_29.5208_73.5833,10.57,8.3,12.2,1.103580032842606
Rajasthan_29.5417_73.45,10.32,9.0,12.0,0.8230026326405845
Rajasthan_29.5611_74.3333,21.630000000000003,19.0,27.4,2.4971316878904606
Rajasthan_29.5625_73.9708,21.55,19.5,25.5,2.174728590984272
Rajasthan_29.5958_73.6167,11.788888888888888,11.1,12.4,0.49103066208854074
Rajasthan_29.6167_74.2833,22.56,17.4,26.1,2.5539511872129963
Rajasthan_29.625_74.3167,26.52,21.9,32.5,3.382569700357669
Rajasthan_29.6333_73.45,7.739999999999999,6.8,8.2,0.4141926551202414
Rajasthan_29.6333_73.7667,14.166666666666666,12.0,15.2,1.0606601717798212
Rajasthan_29.6828_73.8583,17.633333333333333,17.0,19.0,0.6946221994724905
Rajasthan_29.6833_74.1,25.866666666666667,24.7,28.7,1.2599603168354148
Rajasthan_29.6833_74.1625,28.5,25.6,33.2,2.4881943475362034
Rajasthan_29.6958_73.9167,17.95,16.2,20.3,1.2598500792642844
Rajasthan_29.6972_74.2944,23.88,21.4,27.9,2.1841855843006237
Rajasthan_29.725_73.5958,9.870000000000001,7.0,10.7,1.1065963833103536
Rajasthan_29.7458_73.9,16.1,14.6,17.5,0.7211102550927975
Rajasthan_29.7583_74.2667,22.57,20.5,26.2,1.801264987600536
Rajasthan_29.7958_73.4458,5.2,4.2,6.8,0.8445906306213286
Rajasthan_29.7986_74.0894,24.71666666666667,24.1,26.2,0.7782458908768266
Rajasthan_29.8083_73.7333,14.1,11.4,27.9,4.951318567367237
Rajasthan_29.8167_73.45,4.86,4.0,6.0,0.5641118880348314
Rajasthan_29.825_73.7292,10.42,8.7,13.1,1.6484335999163966
Rajasthan_29.8417_74.0222,18.3,15.7,20.2,1.167142760000773
Rajasthan_29.8556_73.9875,18.985714285714288,16.3,28.8,4.499788354811284
Tamil Nadu_10.0278_77.475,8.8375,3.9,18.1,5.843662623487333
Tamil Nadu_10.0306_78.3333,3.8666666666666663,1.3,10.1,3.2179185819408174
Tamil Nadu_10.0333_78.3444,3.7,1.5,9.4,2.7754021587613464
Tamil Nadu_10.0458_78.2,2.1100000000000003,0.7,6.7,1.6756093419012281
Tamil Nadu_10.075_79.0336,4.077777777777778,2.7,5.2,0.9162120084589837
Tamil Nadu_10.0792_78.175,4.86,2.5,6.9,1.4736198816369015
Tamil Nadu_10.0989_77.5717,6.6125,0.7,13.2,2.6540064054180426
Tamil Nadu_10.1208_77.55,5.45,3.5,6.4,0.9456668093391638
Tamil Nadu_10.1528_77.6583,4.22,1.3,8.2,2.250827008506478
Tamil Nadu_10.1656_79.125,4.7625,0.7,8.5,2.3760336096708974
Tamil Nadu_10.1667_78.9958,3.29,1.4,4.9,1.28188229655543
Tamil Nadu_10.2222_78.2472,5.630000000000001,2.7,9.3,2.224634801489899
Tamil Nadu_10.2306_78.9678,4.470000000000001,2.2,6.9,1.4267679091802798
Tamil Nadu_10.2347_77.4833,6.1875,5.3,7.4,0.6379375249303695
Tamil Nadu_10.2583_77.925,8.05,2.2,20.5,6.330043004944314
Tamil Nadu_10.2681_77.5417,0.9666666666666666,0.3,1.9,0.552268050859363
Tamil Nadu_10.3333_78.8625,4.12,1.8,5.2,1.0972693379476162
Tamil Nadu_10.3514_77.9944,2.27,0.4,5.4,1.622104257506965
Tamil Nadu_10.3583_77.975,3.1,1.2,6.0,1.6937794687883332
Tamil Nadu_10.3667_77.9708,2.8,0.6,7.3,2.353248345963039
Tamil Nadu_10.3708_79.5917,2.5777777777777775,0.7,4.1,1.0022197585581938
Tamil Nadu_10.3756_77.9853,2.1100000000000003,1.0,2.9,0.5606543795720617
Tamil Nadu_10.4072_78.0025,6.0200000000000005,1.3,9.6,3.1530584799172017
Tamil Nadu_10.4125_78.6667,2.511111111111111,0.8,6.3,1.6736520280844256
Tamil Nadu_10.4525_78.7028,7.4625,4.8,9.5,1.967549236995099
Tamil Nadu_10.4781_79.8289,3.1625,1.7,5.7,1.4141504264297446
Tamil Nadu_10.4781_79.8292,1.7875,0.5,3.6,1.1630471062809844
Tamil Nadu_10.4833_77.3667,1.675,1.1,2.4,0.5365231988061119
Tamil Nadu_10.4917_77.35,1.7111111111111112,0.6,3.9,1.1783934449542355
Tamil Nadu_10.55_79.05,5.96,2.3,8.3,1.7664779773448762
Tamil Nadu_10.5736_79.0167,3.8800000000000003,0.7,7.9,2.5840536630134703
Tamil Nadu_10.6083_77.3833,2.6625,0.9,5.4,1.5927850720402568
Tamil Nadu_10.6144_78.4253,3.7235294117647055,0.0,7.6,2.758742786978497
Tamil Nadu_10.6147_78.4256,7.409999999999999,1.2,14.3,3.9770033386402326
Tamil Nadu_10.6236_77.375,1.7625,1.0,3.4,0.7029275516418052
Tamil Nadu_10.6289_79.7483,1.6666666666666667,0.4,3.0,0.983192080250175
Tamil Nadu_10.6353_76.9411,3.0300000000000002,1.9,5.4,1.1709919821340462
Tamil Nadu_10.6381_78.4467,11.790000000000001,2.8,16.0,3.7200507762364983
Tamil Nadu_10.6431_77.7342,6.0,3.2,7.7,1.5275252316519468
Tamil Nadu_10.6714_77.9922,7.7299999999999995,2.3,12.2,2.870559372511064
Tamil Nadu_10.6806_78.1156,2.1444444444444444,0.8,3.4,0.9735387911006822
Tamil Nadu_10.6833_79.4667,2.2800000000000002,0.7,3.7,1.0799176923368847
Tamil Nadu_10.6833_79.8375,2.12,0.4,4.9,1.1953481262197814
Tamil Nadu_10.7208_79.6417,2.6900000000000004,0.8,4.8,1.454838669940951
Tamil Nadu_10.7272_78.1392,3.6,1.1,6.7,1.8299969641747738
Tamil Nadu_10.7292_77.0917,5.4222222222222225,2.5,10.2,2.9431181499295
Tamil Nadu_10.7333_77.0292,6.057142857142857,3.3,10.4,2.49857102017476
Tamil Nadu_10.7417_78.5833,9.370000000000001,1.1,14.6,4.556814189272539
Tamil Nadu_10.7458_79.4708,3.5875,1.7,5.0,1.0696294418428949
Tamil Nadu_10.745_78.7117,2.79,0.5,5.6,1.6421192269611715
Tamil Nadu_10.7583_78.0333,11.61,7.9,14.3,2.000249984376953
Tamil Nadu_10.7597_78.6822,3.788888888888889,1.1,8.1,2.609810550808451
Tamil Nadu_10.7667_79.7333,3.288888888888889,2.0,5.4,1.1773322008299574
Tamil Nadu_10.7825_79.8431,4.275,1.5,5.6,1.3509256086106296
Tamil Nadu_10.7917_77.7083,4.911111111111111,2.8,6.9,1.3204586745184839
Tamil Nadu_10.8003_78.6967,6.7444444444444445,1.6,10.7,3.5249507482768867
Tamil Nadu_10.8011_79.8419,3.2125,1.1,5.7,1.6444169613748039
Tamil Nadu_10.8047_78.7439,1.1777777777777778,0.2,2.0,0.6572248051043451
Tamil Nadu_10.8083_76.9583,6.17,4.2,8.6,1.379251004470663
Tamil Nadu_10.8147_78.6794,5.01,3.7,6.2,0.9677580046455602
Tamil Nadu_10.8167_77.0167,6.3100000000000005,3.6,9.6,1.8752481317296532
Tamil Nadu_10.8367_78.6992,7.05,4.2,15.7,4.011164973476465
Tamil Nadu_10.8458_78.7486,3.2399999999999998,2.3,4.8,0.694742158406028
Tamil Nadu_10.8528_78.7064,3.8777777777777778,2.6,5.0,0.8227663364798323
Tamil Nadu_10.8542_78.7083,3.79,1.7,7.1,1.467007536146666
Tamil Nadu_10.8558_78.6867,3.411111111111111,2.3,6.8,1.3429858938615518
Tamil Nadu_10.8692_78.6906,4.822222222222222,4.5,5.3,0.3231786571610885
Tamil Nadu_10.8728_77.7647,3.9166666666666665,2.8,6.2,1.2812754062521716
Tamil Nadu_10.875_76.9,12.64,9.0,17.2,2.4604425979440725
Tamil Nadu_10.8769_78.7978,2.5,1.8,3.2,0.5215361924162119
Tamil Nadu_10.8875_79.6,2.6,1.7,5.1,0.9877021593352703
Tamil Nadu_10.8906_78.5317,2.4166666666666665,1.0,3.7,1.072225100744553
Tamil Nadu_10.9014_78.6039,3.3166666666666664,1.8,4.7,1.0438710009702667
Tamil Nadu_10.9083_76.9667,14.830000000000002,10.8,16.6,1.8153971099091968
Tamil Nadu_10.9125_78.7233,1.3499999999999999,0.5,1.9,0.4969909455915671
Tamil Nadu_10.9417_78.9125,3.08,0.7,5.7,1.4558693470073323
Tamil Nadu_10.9606_79.5733,1.8399999999999999,1.1,3.1,0.6995236474439825
Tamil Nadu_10.985_78.7656,2.5,1.5,4.4,0.9888264649460884
Tamil Nadu_10.9917_77.2806,7.325,6.2,8.0,0.6777062153217387
Tamil Nadu_10.9958_77.2778,10.577777777777778,7.8,12.2,1.3198274297969586
Tamil Nadu_11.0014_78.725,8.51,0.5,15.4,4.293522252572279
Tamil Nadu_11.0169_79.8514,1.9600000000000002,1.1,3.1,0.5621387729022078
Tamil Nadu_11.0333_79.05,3.066666666666667,1.1,6.3,1.9078784028338913
Tamil Nadu_11.0456_77.3272,3.811111111111111,2.5,4.3,0.573246117397328
Tamil Nadu_11.0581_77.3875,9.7,3.3,14.4,4.324349662087932
Tamil Nadu_11.0583_77.3889,8.2625,0.5,24.6,7.4857841463479495
Tamil Nadu_11.0689_77.3519,2.155555555555556,0.4,8.0,2.342066988319885
Tamil Nadu_11.0697_77.3844,9.866666666666667,1.7,26.3,8.989855393720191
Tamil Nadu_11.0833_77.4458,5.79,3.9,7.9,1.4051097228805067
Tamil Nadu_11.0842_77.3111,3.15,2.4,4.3,0.8018728078691783
Tamil Nadu_11.0881_77.3431,2.77,1.4,4.6,0.8111035007253321
Tamil Nadu_11.0897_77.4008,10.214285714285714,5.5,15.9,3.258030371982726
Tamil Nadu_11.0944_79.6556,2.08,1.1,4.0,1.025020325001737
Tamil Nadu_11.1014_77.3542,6.85,5.9,8.1,0.7457285773732361
Tamil Nadu_11.1078_77.3703,4.2,0.7,16.6,4.6255330023204415
Tamil Nadu_11.1092_77.4356,22.43,11.9,37.5,7.737506058155948
Tamil Nadu_11.1117_77.3342,6.2555555555555555,4.1,10.2,1.8534502361212122
Tamil Nadu_11.1156_77.3858,7.57,3.8,20.0,4.85181523876488
Tamil Nadu_11.1192_77.34,3.9333333333333336,2.5,5.2,1.1290113669342157
Tamil Nadu_11.1253_77.4133,5.433333333333334,3.6,7.9,1.4800900873482887
Tamil Nadu_11.1289_77.2833,13.809999999999999,2.9,33.3,9.543054484225104
Tamil Nadu_11.1347_78.775,4.042857142857143,2.7,6.7,1.461571235414298
Tamil Nadu_11.1394_79.2378,2.566666666666667,0.3,4.3,1.3321661558028963
Tamil Nadu_11.1469_79.835,3.0777777777777775,1.9,4.0,0.7886345442880655
Tamil Nadu_11.1611_78.7222,7.1875,1.6,13.4,4.3822490963952685
Tamil Nadu_11.1625_77.5972,6.671428571428572,6.1,7.5,0.5250850271282603
Tamil Nadu_11.1758_77.0575,24.88,11.9,32.0,6.708667693530678
Tamil Nadu_11.1969_78.8461,3.9,1.3,7.8,2.3015522712167225
Tamil Nadu_11.1981_79.3272,2.4,0.4,6.1,1.9433647796197875
Tamil Nadu_11.2069_77.3606,12.675,5.7,25.8,6.2980155604761725
Tamil Nadu_11.2097_79.6639,1.7666666666666666,0.3,2.7,0.8846845012017938
Tamil Nadu_11.2111_79.3958,3.9111111111111114,0.8,10.2,3.2578537583984812
Tamil Nadu_11.2128_79.3644,2.32,1.2,3.2,0.588406511029766
Tamil Nadu_11.2153_78.7472,7.1625000000000005,2.8,14.3,3.7599154625754934
Tamil Nadu_11.2306_79.025,4.6,1.4,8.4,2.379075450674064
Tamil Nadu_11.2333_77.1083,18.03,5.4,28.1,8.32773812161635
Tamil Nadu_11.2333_78.875,4.233333333333333,2.5,6.9,1.588238017426859
Tamil Nadu_11.2333_79.315,2.3166666666666664,0.5,3.9,1.1565754046609613
Tamil Nadu_11.2347_78.8014,7.3875,1.8,12.3,3.8565111916638566
Tamil Nadu_11.2361_77.6586,3.4857142857142853,1.2,7.8,2.2018390581727894
Tamil Nadu_11.2406_78.9681,15.1,4.6,25.8,7.901898506055365
Tamil Nadu_11.2558_76.9347,6.720000000000001,5.9,8.6,0.7568942389058653
Tamil Nadu_11.2583_78.9417,3.2666666666666666,1.2,6.3,1.734935157289747
Tamil Nadu_11.2667_79.6208,3.5500000000000003,2.4,4.9,0.9181503144910425
Tamil Nadu_11.2714_78.8461,7.3,1.9,22.7,7.282856582413249
Tamil Nadu_11.2853_79.49,3.0500000000000003,0.8,6.0,1.5250292737237165
Tamil Nadu_11.2978_79.3775,1.6600000000000001,0.7,2.9,0.8527081042837057
Tamil Nadu_11.2983_77.0789,4.775,3.2,9.7,2.1123784834027393
Tamil Nadu_11.3058_79.5939,3.3200000000000003,1.4,11.8,3.1104840637931446
Tamil Nadu_11.3069_79.3494,0.975,0.4,1.7,0.5175491695067655
Tamil Nadu_11.3083_78.9167,5.922222222222222,3.3,8.0,1.6215561798607054
Tamil Nadu_11.3386_79.3775,4.766666666666667,2.5,6.6,1.3964240043768943
Tamil Nadu_11.33_79.7753,4.0,0.8,7.7,2.715037489875337
Tamil Nadu_11.3456_78.8317,4.433333333333334,1.0,7.2,2.257210668059142
Tamil Nadu_11.3475_78.9489,8.766666666666667,2.8,13.1,3.791767397929361
Tamil Nadu_11.3583_76.9083,3.4625,1.8,5.7,1.1438500151430944
Tamil Nadu_11.35_77.1667,9.8,5.4,21.0,5.230132475787369
Tamil Nadu_11.3617_79.5083,1.125,0.1,2.0,0.552268050859363
Tamil Nadu_11.3833_76.8083,1.5,0.5,2.2,0.5580578567035602
Tamil Nadu_11.3833_79.3833,3.2875,1.4,4.9,1.2788806489605336
Tamil Nadu_11.3972_76.7,1.1714285714285715,0.6,1.8,0.38172540616821105
Tamil Nadu_11.3_76.9472,9.97,6.1,11.4,1.490749252333649
Tamil Nadu_11.41_79.3328,2.0444444444444443,1.0,2.9,0.5681353516353104
Tamil Nadu_11.4222_77.5583,5.122222222222223,2.3,12.8,3.2656460990812293
Tamil Nadu_11.4333_76.8639,14.585714285714285,5.5,16.5,4.021785909861675
Tamil Nadu_11.4333_77.5583,6.077777777777778,2.0,17.1,4.717991568924689
Tamil Nadu_11.4583_77.1333,8.242857142857144,4.6,14.4,3.9415974523269717
Tamil Nadu_11.4667_76.6125,1.825,0.5,3.1,0.7905694150420949
Tamil Nadu_11.4778_76.3472,4.628571428571428,2.5,7.7,1.6650468318882063
Tamil Nadu_11.4847_77.6917,4.433333333333334,2.2,7.7,1.8828170383762728
Tamil Nadu_11.5072_77.6139,4.25,2.5,6.5,1.3437686875776966
Tamil Nadu_11.5125_76.275,3.525,2.6,4.6,0.5775564289066727
Tamil Nadu_11.5186_79.3697,2.0444444444444443,1.3,3.1,0.6043821454822915
Tamil Nadu_11.5222_79.5256,0.89,0.3,1.6,0.36040101122068025
Tamil Nadu_11.5242_77.5167,11.75,9.4,13.8,1.2808417371227236
Tamil Nadu_11.5269_79.6517,2.7777777777777777,0.9,10.1,2.805698566212066
Tamil Nadu_11.5294_79.5311,3.675,2.1,5.6,1.0430039035675478
Tamil Nadu_11.52_77.6033,11.522222222222222,6.9,30.3,7.3732248334391945
Tamil Nadu_11.5367_77.7097,9.23,3.4,18.7,6.09937155232679
Tamil Nadu_11.5375_79.5417,6.15,2.8,14.6,4.2811880861008
Tamil Nadu_11.5394_79.5914,1.5666666666666667,1.0,2.3,0.5049752469181039
Tamil Nadu_11.5453_77.5953,8.0,3.1,11.1,3.4483490413690885
Tamil Nadu_11.5583_79.4833,3.6875,2.1,6.2,1.1752659273543162
Tamil Nadu_11.5625_79.5917,3.0100000000000002,0.6,6.1,1.757175764306652
Tamil Nadu_11.5692_79.6789,2.06,0.6,4.9,1.3023056476879766
Tamil Nadu_11.5731_77.695,4.9399999999999995,1.4,13.0,3.936495903719449
Tamil Nadu_11.5733_77.6939,3.3166666666666664,2.7,3.9,0.5307227776030219
Tamil Nadu_11.5819_79.5533,1.8555555555555554,0.7,3.5,0.845740963757685
Tamil Nadu_11.5892_79.5275,1.6111111111111112,0.7,2.3,0.44565806523736456
Tamil Nadu_11.5903_78.5558,18.75,11.9,22.8,4.178396821748744
Tamil Nadu_11.5919_77.6661,11.044444444444444,6.0,15.4,3.7699837901213558
Tamil Nadu_11.5944_77.5875,12.53,2.8,22.7,8.387696015262144
Tamil Nadu_11.6011_79.7189,1.95,0.9,2.9,0.6078194176270155
Tamil Nadu_11.6067_79.635,1.2285714285714284,0.5,1.9,0.4785891965429423
Tamil Nadu_11.6164_79.7414,4.355555555555556,3.5,5.9,0.7434902674398489
Tamil Nadu_11.6175_79.5539,11.84,3.1,14.7,3.2745483149079764
Tamil Nadu_11.6194_77.7444,5.35,3.2,8.4,1.734775041451901
Tamil Nadu_11.6208_77.6333,3.5500000000000003,1.8,8.0,2.339016887497822
Tamil Nadu_11.6392_79.7472,1.1222222222222222,0.4,4.1,1.1616559062151082
Tamil Nadu_11.6414_77.6822,14.49,4.1,25.4,5.506047180651066
Tamil Nadu_11.6417_77.6833,13.77,2.6,23.6,6.126635835976109
Tamil Nadu_11.6475_79.6392,7.4875,4.9,10.6,2.0917781226233605
Tamil Nadu_11.6589_77.6847,15.309999999999999,6.3,21.5,5.673809224067296
Tamil Nadu_11.8083_77.5333,8.120000000000001,7.3,8.9,0.48944412914607066
Tamil Nadu_11.9167_78.3361,3.31,0.8,6.8,1.9058098307835207
Tamil Nadu_11.9403_78.0594,10.45,4.5,17.1,3.797733242050814
Tamil Nadu_11.9433_78.0481,7.811111111111111,6.3,11.0,1.6442661314735851
Tamil Nadu_11.955_79.4183,2.5999999999999996,0.6,4.6,1.6552945357246844
Tamil Nadu_11.9667_78.4167,11.35,4.5,21.0,5.688848741177778
Tamil Nadu_11.9778_78.6625,11.722222222222221,1.7,25.2,8.914423393828928
Tamil Nadu_12.0417_78.4833,5.79,1.6,11.1,3.213322959872606
Tamil Nadu_12.0514_78.4833,12.52,7.2,19.7,3.7679348897417713
Tamil Nadu_12.0525_78.2806,9.6,5.2,16.1,4.753104248804143
Tamil Nadu_12.0975_78.6289,7.616666666666667,3.7,14.3,3.882482023997879
Tamil Nadu_12.0_78.25,6.5,2.5,11.4,2.993697082575695
Tamil Nadu_12.1017_78.5892,7.288888888888888,2.7,12.7,2.9455239111423137
Tamil Nadu_12.1081_78.4128,13.3625,3.1,20.1,5.53196877896365
Tamil Nadu_12.1128_78.4942,7.790000000000001,2.3,13.0,3.112501673359657
Tamil Nadu_12.1247_78.3989,10.833333333333334,5.1,14.6,3.129696470905765
Tamil Nadu_12.1292_78.1722,6.442857142857143,3.3,9.9,2.1762790437327832
Tamil Nadu_12.1331_78.3197,8.57,4.0,12.6,2.9051869322147095
Tamil Nadu_12.1333_78.0583,5.911111111111111,2.0,9.2,2.8312737612444177
Tamil Nadu_12.1417_78.2917,6.3,3.6,8.9,2.0352450029964997
Tamil Nadu_12.1431_78.2844,8.1,2.5,18.0,5.7698449815494275
Tamil Nadu_12.1717_79.5972,7.5625,0.5,13.9,5.504267824671532
Tamil Nadu_12.1833_79.6667,2.5142857142857147,0.4,5.0,1.5667679805133576
Tamil Nadu_12.1942_78.295,18.02,8.3,37.1,9.60634049874237
Tamil Nadu_12.2017_78.3544,14.65,3.6,28.6,9.298775307653274
Tamil Nadu_12.2047_79.8439,3.183333333333333,0.7,6.1,2.2666421567302297
Tamil Nadu_12.2083_78.7083,5.64,1.0,8.7,2.5312271946846474
Tamil Nadu_12.2083_79.9583,4.666666666666667,1.6,9.2,2.8196926546463645
Tamil Nadu_12.2283_79.57,7.0,2.4,12.4,3.411255878216506
Tamil Nadu_12.2522_79.4167,4.875,4.0,5.8,0.5700877125495691
Tamil Nadu_12.2583_78.6625,6.211111111111111,2.5,8.6,2.306211419430385
Tamil Nadu_12.2583_79.9083,2.977777777777778,0.6,8.7,2.4381231397212986
Tamil Nadu_12.25_79.3317,4.122222222222223,0.5,7.7,2.6094912232932392
Tamil Nadu_12.25_79.4167,3.2666666666666666,0.6,5.8,1.956399754651385
Tamil Nadu_12.2611_78.3019,7.877777777777778,3.2,10.0,2.308017427240194
Tamil Nadu_12.2667_78.9417,5.311111111111111,0.5,9.5,3.051820950041321
Tamil Nadu_12.2917_78.7917,7.45,4.3,11.3,2.9118722499450422
Tamil Nadu_12.3472_79.9083,4.17,1.8,8.3,2.2881579199580324
Tamil Nadu_12.35_79.35,9.633333333333333,1.0,38.9,14.702607478493965
Tamil Nadu_12.3722_78.5889,10.366666666666665,4.7,16.7,5.235137693190759
Tamil Nadu_12.4558_78.5867,2.85,1.3,5.2,1.590148241067929
Tamil Nadu_12.4608_78.6231,4.3,1.0,12.7,4.045161719058131
Tamil Nadu_12.4625_78.4667,6.3500000000000005,2.2,12.9,3.7238421019157077
