station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL
Sirohi_24.4833_72.6833,Sirohi,Abu Road,Mungthalla,24.4833,72.6833,2023-01-01,6.9
Sirohi_24.5044_72.7592,Sirohi,Abu Road,Manpur,24.5044,72.7592,2017-01-01,7.8
Sirohi_24.5044_72.7592,Sirohi,Abu Road,Manpur,24.5044,72.7592,2020-01-01,7.0
Sirohi_24.5044_72.7592,Sirohi,Abu Road,Manpur,24.5044,72.7592,2022-01-10,8.0
Sirohi_24.5044_72.7592,Sirohi,Abu Road,Manpur,24.5044,72.7592,2023-01-01,7.3
Sirohi_24.6333_72.5333,Sirohi,Reodar,Reodar,24.6333,72.5333,2016-01-01,18.8
Sirohi_24.6333_72.5333,Sirohi,Reodar,Reodar,24.6333,72.5333,2017-01-01,17.7
Sirohi_24.6333_72.5333,Sirohi,Reodar,Reodar,24.6333,72.5333,2020-01-01,16.9
Sirohi_24.6333_72.5333,Sirohi,Reodar,Reodar,24.6333,72.5333,2022-01-10,18.1
Sirohi_24.6333_72.65,Sirohi,Reodar,Anadara,24.6333,72.65,2016-01-01,15.5
Sirohi_24.6333_72.65,Sirohi,Reodar,Anadara,24.6333,72.65,2017-01-01,17.5
Sirohi_24.6333_72.65,Sirohi,Reodar,Anadara,24.6333,72.65,2020-01-01,17.2
Sirohi_24.6333_72.65,Sirohi,Reodar,Anadara,24.6333,72.65,2022-01-10,16.3
Sirohi_24.6389_72.4917,Sirohi,Reodar,Jirawal,24.6389,72.4917,2016-01-01,23.1
Sirohi_24.6389_72.4917,Sirohi,Reodar,Jirawal,24.6389,72.4917,2017-01-01,28.3
Sirohi_24.6389_72.4917,Sirohi,Reodar,Jirawal,24.6389,72.4917,2020-01-01,8.3
Sirohi_24.6389_72.4917,Sirohi,Reodar,Jirawal,24.6389,72.4917,2022-01-10,8.8
Sirohi_24.6583_72.9361,Sirohi,Pindwara,Sarupganj,24.6583,72.9361,2016-01-01,5.3
Sirohi_24.6583_72.9361,Sirohi,Pindwara,Sarupganj,24.6583,72.9361,2017-01-01,9.5
Sirohi_24.6583_72.9361,Sirohi,Pindwara,Sarupganj,24.6583,72.9361,2022-01-10,16.7
Sirohi_24.675_72.675,Sirohi,Reodar,Gulabganj,24.675,72.675,2016-01-01,8.3
Sirohi_24.675_72.675,Sirohi,Reodar,Gulabganj,24.675,72.675,2017-01-01,6.8
Sirohi_24.675_72.675,Sirohi,Reodar,Gulabganj,24.675,72.675,2022-01-10,12.0
Sirohi_24.8414_72.9875,Sirohi,Pindwara,Virwara,24.8414,72.9875,2016-01-01,4.5
Sirohi_24.8414_72.9875,Sirohi,Pindwara,Virwara,24.8414,72.9875,2017-01-01,1.8
Sirohi_24.8414_72.9875,Sirohi,Pindwara,Virwara,24.8414,72.9875,2020-01-01,5.4
Sirohi_24.8414_72.9875,Sirohi,Pindwara,Virwara,24.8414,72.9875,2022-01-10,7.1
Sirohi_24.8833_72.8667,Sirohi,Sirohi,Sirohi,24.8833,72.8667,2016-01-01,4.1
Sirohi_24.8833_72.8667,Sirohi,Sirohi,Sirohi,24.8833,72.8667,2017-01-01,3.1
Sirohi_24.8833_72.8667,Sirohi,Sirohi,Sirohi,24.8833,72.8667,2022-01-10,17.3
Sirohi_24.9556_72.8917,Sirohi,Sheoganj,Ambeshwarji,24.9556,72.8917,2016-01-01,2.7
Sirohi_24.9556_72.8917,Sirohi,Sheoganj,Ambeshwarji,24.9556,72.8917,2017-01-01,2.1
Sirohi_24.9556_72.8917,Sirohi,Sheoganj,Ambeshwarji,24.9556,72.8917,2022-01-10,3.3
Sirohi_25.0153_72.925,Sirohi,Sheoganj,Palri M,25.0153,72.925,2017-01-01,30.4
Sirohi_25.0847_72.9667,Sirohi,Sheoganj,Posaliya,25.0847,72.9667,2016-01-01,24.4
Sirohi_25.0847_72.9667,Sirohi,Sheoganj,Posaliya,25.0847,72.9667,2017-01-01,12.7
Sirsa_29.2528_75.0833,Sirsa,Nathusari Chopta,Ghushiana,29.25278,75.08333,2023-01-01,14.3
Sirsa_29.3306_74.9806,Sirsa,Nathusari Chopta,Jamal,29.33056,74.98056,2023-01-01,2.9
Sirsa_29.3403_74.63,Sirsa,Ellenabad,Karamsana,29.34028,74.63,2023-01-01,7.7
Sirsa_29.3_75.1444,Sirsa,Nathusari Chopta,Gigorani,29.3,75.14444,2023-01-01,3.8
Sirsa_29.4222_74.6125,Sirsa,Ellenabad,Kasi Ram Ka,29.42222,74.6125,2023-01-01,9.8
Sirsa_29.4542_75.2042,Sirsa,Nathusari Chopta,Sherpura,29.45417,75.20417,2023-01-01,14.9
Sirsa_29.4625_75.2639,Sirsa,Nathusari Chopta,Ding,29.4625,75.26389,2023-01-01,17.1
Sirsa_29.5375_74.7417,Sirsa,Ellenabad,Sri Jiwan Nagar,29.5375,74.74167,2023-01-01,49.0
Sirsa_29.7125_74.6347,Sirsa,Dabwali,Kaluwana,29.7125,74.63472,2023-01-01,12.7
Sirsa_29.7417_75.1958,Sirsa,Baragudha,Rori,29.74167,75.19583,2023-01-01,12.0
Sirsa_29.7542_74.85,Sirsa,Odhan,Nuhian Wali,29.75417,74.85,2023-01-01,15.5
Sirsa_29.7833_74.8417,Sirsa,Odhan,Chormar,29.78333,74.84167,2023-01-01,18.8
Sirsa_29.8389_74.9889,Sirsa,Odhan,Kalanwali Mandi,29.83889,74.98889,2023-01-01,10.0
Sirsa_29.8583_74.7694,Sirsa,Odhan,Khuiyan,29.85833,74.76944,2023-01-01,18.0
Sirsa_29.85_74.9833,Sirsa,Odhan,Mithri,29.85,74.98333,2023-01-01,20.6
Sirsa_29.8861_74.72,Sirsa,Dabwali,Mastian,29.88611,74.72,2023-01-01,15.4
Sirsa_29.8917_74.6361,Sirsa,Dabwali,Saktakhera,29.89167,74.63611,2023-01-01,3.7
Sirsa_29.9208_74.8042,Sirsa,Dabwali,Manjiyana,29.92083,74.80417,2023-01-01,17.8
Sirsa_29.9542_74.7375,Sirsa,Dabwali,Dabwali,29.95417,74.7375,2023-01-01,10.6
Sonipat_28.8667_77.0472,Sonipat,Rai,Nahri,28.86667,77.04722,2018-01-01,6.5
Sonipat_28.8822_77.0772,Sonipat,Rai,Safiabad,28.88222,77.07722,2018-01-01,10.9
Sonipat_28.9028_77.1139,Sonipat,Rai,Rasoim,28.90278,77.11389,2018-01-01,18.5
Sonipat_28.9144_77.0394,Sonipat,Rai,Ladpur,28.91444,77.03944,2018-01-01,10.3
Sonipat_28.9164_76.9369,Sonipat,Kharkhoda,Anandpur-Jarot,28.91639,76.93694,2018-01-01,5.4
Sonipat_28.9319_77.1639,Sonipat,Rai,Jhakauli,28.93194,77.16389,2018-01-01,20.5
Sonipat_28.9478_76.8125,Sonipat,Kharkhoda,Gorar,28.94778,76.8125,2018-01-01,2.9
Sonipat_28.9536_76.8633,Sonipat,Kharkhoda,Bidhlan,28.95361,76.86333,2018-01-01,1.7
Sonipat_28.9667_77.1208,Sonipat,Murthal,Kheora,28.96667,77.12083,2018-01-01,28.9
Sonipat_28.9847_76.8125,Sonipat,Kharkhoda,Farmana,28.98472,76.8125,2018-01-01,8.9
Sonipat_28.9847_76.8125,Sonipat,Kharkhoda,Farmana,28.98472,76.8125,2023-01-01,4.3
Sonipat_28.9_76.8583,Sonipat,Kharkhoda,Sisnah,28.9,76.85833,2023-01-01,4.0
Sonipat_29.0333_76.7917,Sonipat,Gohana,Bhainswal,29.03333,76.79167,2023-01-01,2.8
Sonipat_29.075_76.5583,Sonipat,Kathura,Kathura,29.075,76.55833,2023-01-01,1.1
Sonipat_29.075_76.7792,Sonipat,Gohana,Lath,29.075,76.77917,2023-01-01,0.9
Sonipat_29.0925_77.0347,Sonipat,Murthal,Larsauli,29.0925,77.03472,2018-01-01,33.7
Sonipat_29.1083_76.5833,Sonipat,Kathura,Kathura,29.10833,76.58333,2018-01-01,2.9
Sonipat_29.1194_76.6458,Sonipat,Kathura,Ahulana,29.11944,76.64583,2023-01-01,1.3
Sonipat_29.1394_76.7153,Sonipat,Gohana,Gohana,29.13944,76.71528,2023-01-01,16.5
Sonipat_29.1467_76.6286,Sonipat,Mundlana,Baroda Mor,29.14667,76.62861,2018-01-01,1.4
Sonipat_29.1597_76.8278,Sonipat,Gohana,Khanpur Khui,29.15972,76.82778,2023-01-01,1.5
Sonipat_29.1875_76.625,Sonipat,Mundlana,Butana,29.1875,76.625,2018-01-01,3.4
Sonipat_29.1875_76.625,Sonipat,Mundlana,Butana,29.1875,76.625,2023-01-01,2.5
Sonipat_29.1_76.6153,Sonipat,Kathura,Bhunderi,29.1,76.61528,2023-01-01,1.5
Sonipat_29.2078_76.6653,Sonipat,Mundlana,Bichpuri,29.20778,76.66528,2018-01-01,5.4
Sonipat_29.2083_76.7833,Sonipat,Mundlana,Chirana,29.20833,76.78333,2018-01-01,5.0
Sonipat_29.2292_76.5056,Sonipat,Kathura,Nizaimpur,29.22917,76.50556,2018-01-01,2.2
Sonipat_29.25_76.6611,Sonipat,Mundlana,Jagsi,29.25,76.66111,2018-01-01,0.8
South East_28.4958_77.2667,South East,Kalkaji,Asola,28.49583,77.26667,2024-01-01,45.4
South East_28.5089_77.3406,South East,Sarita Vihar,Jaitpur Khadar,28.50889,77.34056,2024-01-05,13.3
South East_28.5325_77.2414,South East,Kalkaji,Gk-Ii,28.5325,77.24139,2024-01-12,6.5
South East_28.5339_77.2475,South East,Kalkaji,Gk-Ii,28.53389,77.2475,2024-01-19,5.7
South East_28.5342_77.2436,South East,Kalkaji,Gk-Ii,28.53417,77.24361,2024-01-17,6.8
South East_28.5356_77.2408,South East,Kalkaji,G.K-Ii,28.53556,77.24083,2024-01-21,12.4
South East_28.5375_77.2419,South East,Kalkaji,G.K-Ii,28.5375,77.24194,2024-01-20,2.7
South East_28.5403_77.2417,South East,Kalkaji,Gk-Ii,28.54028,77.24167,2024-01-16,6.5
South East_28.5417_77.2381,South East,Kalkaji,Gk-Ii,28.54167,77.23806,2024-01-13,6.6
South East_28.5422_77.2397,South East,Kalkaji,Gk-Ii,28.54222,77.23972,2024-01-14,6.0
South East_28.5422_77.2397,South East,Kalkaji,Gk-Ii,28.54222,77.23972,2024-01-14,6.0
South East_28.5539_77.2511,South East,Kalkaji,Aastha Kunj,28.55389,77.25111,2024-01-11,8.8
South East_28.5642_77.2733,South East,Kalkaji,Okhla,28.56417,77.27333,2024-01-18,7.6
South East_28.5944_77.2733,South East,Defence Colony,Nangli Rajpura,28.59444,77.27333,2024-01-10,2.8
South Tripura_23.0062_91.7238,South Tripura,Satchand,Subroom,23.00622,91.72381,2016-01-01,5.8
South Tripura_23.0062_91.7238,South Tripura,Satchand,Subroom,23.00622,91.72381,2019-01-01,5.9
South Tripura_23.0642_91.6486,South Tripura,Satchand,Manu Bazar,23.06417,91.64861,2016-01-01,4.3
South Tripura_23.0642_91.6486,South Tripura,Satchand,Manu Bazar,23.06417,91.64861,2019-01-01,4.6
South Tripura_23.1148_91.5998,South Tripura,Satchand,Kalirbazar,23.1148,91.59983,2019-01-01,2.3
South Tripura_23.1408_91.6272,South Tripura,Satchand,Kalachhara,23.14083,91.62722,2016-01-01,5.3
South Tripura_23.1408_91.6272,South Tripura,Satchand,Kalachhara,23.14083,91.62722,2019-01-01,4.4
South Tripura_23.1417_91.5333,South Tripura,Hrishyamukh,Hrishyamukh,23.14167,91.53333,2016-01-01,4.0
South Tripura_23.2256_91.3294,South Tripura,Poangbari,Radhanagar,23.22556,91.32944,2016-01-01,3.3
South Tripura_23.2303_91.4919,South Tripura,Hrishyamukh,Jhajhari,23.23028,91.49194,2016-01-01,3.9
South Tripura_23.2322_91.3917,South Tripura,Rajnagar,Rajnagar (St),23.23222,91.39167,2016-01-01,2.9
South Tripura_23.2625_91.5417,South Tripura,Rajnagar,Manurmukh,23.2625,91.54167,2016-01-01,1.0
South Tripura_23.2972_91.5325,South Tripura,Bokafa,Gardhang,23.29722,91.5325,2016-01-01,0.8
South West_28.5247_76.9533,South West,Kapashera,Sikarpur,28.52472,76.95333,2024-01-30,6.5
South West_28.5333_77.0583,South West,Kapashera,Bijwasin,28.53333,77.05833,2024-01-01,9.9
South West_28.5431_76.9653,South West,Kapashera,Daulatpur,28.54306,76.96528,2024-01-28,10.6
South West_28.5464_77.0094,South West,Kapashera,Chawla,28.54639,77.00944,2024-01-27,8.9
South West_28.5667_77.0539,South West,Dwarka,Dwarka Sect Twenty Three,28.56667,77.05389,2024-01-24,16.5
South West_28.5856_77.0261,South West,Dwarka,Dwarka Sec6 (Tp),28.58556,77.02611,2024-01-23,13.2
South West_28.5925_77.0628,South West,Dwarka,Dwarka,28.5925,77.06278,2024-01-26,15.0
South_28.4089_77.1894,South,Mehrauli,Jheel Khoh,28.40889,77.18944,2024-01-08,51.2
South_28.4278_77.2083,South,Saket,Bhatti,28.42778,77.20833,2024-01-09,41.1
South_28.4681_77.15,South,Mehrauli,Jaunapur,28.46806,77.15,2024-01-07,46.3
South_28.4769_77.1561,South,Mehrauli,Gadaipur,28.47694,77.15611,2024-01-03,68.2
South_28.5278_77.2267,South,Hauz Khas,Pusp Vihar,28.52778,77.22667,2024-01-06,36.0
South_28.5453_77.2022,South,Mehrauli,Hauz Khas,28.54528,77.20222,2024-01-04,21.1
Sri Potti Sriramulu Nellore_14.4426_79.6046,Sri Potti Sriramulu Nellore,Chejerla,Aduripalli,14.44264,79.60458,2019-01-01,14.4
Sri Potti Sriramulu Nellore_14.4942_79.5195,Sri Potti Sriramulu Nellore,Chejerla,Nagulavellaturu,14.49425,79.51952,2019-01-01,4.0
Sri Potti Sriramulu Nellore_14.5113_79.4128,Sri Potti Sriramulu Nellore,Kaluvoya,Kaluvaya,14.5113,79.41278,2019-01-01,4.9
Sri Potti Sriramulu Nellore_14.5164_79.575,Sri Potti Sriramulu Nellore,Chejerla,Bodipadu,14.51642,79.57495,2019-01-01,6.6
Sri Potti Sriramulu Nellore_14.6169_79.6727,Sri Potti Sriramulu Nellore,Atmakur,Vasili,14.61695,79.67268,2019-01-01,4.4
Sri Potti Sriramulu Nellore_14.6464_79.6136,Sri Potti Sriramulu Nellore,Atmakur,Atmakur,14.64637,79.61362,2019-01-01,11.3
Sri Potti Sriramulu Nellore_14.6795_79.5385,Sri Potti Sriramulu Nellore,Atmakur,Karatamoadu,14.67953,79.53852,2019-01-01,3.8
Sri Potti Sriramulu Nellore_14.6817_79.9738,Sri Potti Sriramulu Nellore,Dagadarthi,Sunnapubatti,14.68174,79.97377,2019-01-01,9.0
Sri Potti Sriramulu Nellore_14.7334_80.0968,Sri Potti Sriramulu Nellore,Allur,Isakapalli,14.73338,80.09681,2019-01-01,3.1
Sri Potti Sriramulu Nellore_14.766_80.0031,Sri Potti Sriramulu Nellore,Bogole,Bitragunta,14.76601,80.00311,2019-01-01,9.8
Sri Potti Sriramulu Nellore_14.791_79.9997,Sri Potti Sriramulu Nellore,Bogole,Kada Nutala,14.79097,79.99968,2019-01-01,1.9
Sri Potti Sriramulu Nellore_14.8059_79.3446,Sri Potti Sriramulu Nellore,Duttalur,Nandipadu,14.8059,79.34457,2019-01-01,6.8
Sri Potti Sriramulu Nellore_14.8287_79.6965,Sri Potti Sriramulu Nellore,Kaligiri,Kaligiri,14.82872,79.69651,2019-01-01,6.2
Sri Potti Sriramulu Nellore_14.8545_79.4592,Sri Potti Sriramulu Nellore,Duttalur,Brehmeshwaram,14.8545,79.45924,2019-01-01,11.6
Sri Potti Sriramulu Nellore_14.8643_79.8846,Sri Potti Sriramulu Nellore,Jaladanki,Thommidho Mile,14.86425,79.88461,2019-01-01,2.1
Sri Potti Sriramulu Nellore_14.9087_79.9939,Sri Potti Sriramulu Nellore,Kavali,Kavali,14.90866,79.99386,2019-01-01,2.7
Sri Potti Sriramulu Nellore_14.9103_79.6842,Sri Potti Sriramulu Nellore,Kaligiri,Chinna Annaluru,14.9103,79.68415,2019-01-01,7.3
Sri Potti Sriramulu Nellore_14.916_79.7248,Sri Potti Sriramulu Nellore,Kaligiri,Dubagunta,14.916,79.72476,2019-01-01,8.3
Sri Potti Sriramulu Nellore_15.2185_79.9115,Sri Potti Sriramulu Nellore,Kandukur,Kandukur,15.21853,79.9115,2019-01-01,3.4
Sundargarh_22.1028_83.9694,Sundargarh,Tangarpali,Mahulapali,22.10278,83.96944,2023-01-10,3.8
Sundargarh_22.1042_83.9583,Sundargarh,Tangarpali,Rangiamunda,22.10417,83.95833,2023-01-10,2.9
Sundargarh_22.1342_83.9314,Sundargarh,Tangarpali,Katra,22.13417,83.93139,2023-01-10,6.5
Sundargarh_22.13_83.8869,Sundargarh,Tangarpali,Balijori,22.13,83.88694,2023-01-10,3.4
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2015-01-10,12.4
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2016-01-10,16.2
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2017-01-10,18.1
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2018-01-10,6.7
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2019-01-10,4.4
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2020-01-10,3.9
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2023-01-10,4.7
Tamil Nadu_10.0278_77.475,Tamil Nadu,Theni,Bodinayakkanur,10.0278,77.475,2024-01-01,4.3
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2015-01-10,2.6
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2017-01-10,10.1
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2018-01-10,8.8
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2019-01-10,2.6
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2020-01-10,1.8
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2021-01-01,1.3
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2022-01-01,2.5
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2023-01-10,2.9
Tamil Nadu_10.0306_78.3333,Tamil Nadu,Madurai,Melur,10.0306,78.3333,2024-01-01,2.2
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2015-01-10,2.4
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2017-01-10,9.4
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2018-01-10,6.5
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2019-01-10,2.8
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2020-01-10,1.7
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2022-01-01,2.5
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2023-01-10,2.8
Tamil Nadu_10.0333_78.3444,Tamil Nadu,Madurai,Melur,10.0333,78.3444,2024-01-01,1.5
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2015-01-10,1.6
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2016-01-10,2.2
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2017-01-10,6.7
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2018-01-10,1.9
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2019-01-10,1.9
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2020-01-10,1.7
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2021-01-01,0.7
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2022-01-01,1.3
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2023-01-10,2.0
Tamil Nadu_10.0458_78.2,Tamil Nadu,Madurai,Madurai West,10.0458,78.2,2024-01-01,1.1
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2015-01-10,3.1
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2016-01-10,4.6
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2017-01-10,4.4
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2018-01-10,5.2
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2019-01-10,5.1
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2020-01-10,4.7
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2021-01-01,3.4
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2022-01-01,2.7
Tamil Nadu_10.075_79.0336,Tamil Nadu,Pudukkottai,Arantangi,10.075,79.0336,2024-01-01,3.5
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2015-01-10,4.2
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2016-01-10,6.3
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2017-01-10,6.9
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2018-01-10,5.7
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2019-01-10,6.0
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2020-01-10,5.3
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2021-01-01,5.1
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2022-01-01,3.0
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2023-01-10,3.6
Tamil Nadu_10.0792_78.175,Tamil Nadu,Madurai,Madurai West,10.0792,78.175,2024-01-01,2.5
Tamil Nadu_10.08_78.78,Tamil Nadu,Sivaganga,Sakkottai,10.08,78.78,2021-01-01,0.5
Tamil Nadu_10.08_78.78,Tamil Nadu,Sivaganga,Sakkottai,10.08,78.78,2021-01-01,0.5
Tamil Nadu_10.08_78.78,Tamil Nadu,Sivaganga,Sakkottai,10.08,78.78,2022-01-01,0.8
Tamil Nadu_10.08_78.78,Tamil Nadu,Sivaganga,Sakkottai,10.08,78.78,2022-01-01,0.8
Tamil Nadu_10.08_78.78,Tamil Nadu,Sivaganga,Sakkottai,10.08,78.78,2024-01-01,0.3
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2015-01-10,7.6
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2015-01-10,7.4
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2016-01-10,7.3
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2016-01-10,8.0
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2017-01-10,9.6
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2017-01-10,13.2
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2018-01-10,8.4
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2018-01-10,9.3
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2019-01-10,7.2
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2019-01-10,8.6
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2020-01-10,6.5
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2020-01-10,8.4
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2021-01-01,7.0
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2021-01-01,6.1
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2021-01-01,5.5
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2022-01-01,6.3
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2022-01-01,2.2
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2022-01-01,5.6
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2023-01-10,6.8
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2023-01-10,3.1
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2023-01-10,6.0
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2024-01-01,5.3
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2024-01-01,0.7
Tamil Nadu_10.0989_77.5717,Tamil Nadu,Theni,Periyakulam,10.0989,77.5717,2024-01-01,2.6
Tamil Nadu_10.1083_78.5333,Tamil Nadu,Sivaganga,Singampunari,10.1083,78.5333,2021-01-01,7.0
Tamil Nadu_10.1083_78.5333,Tamil Nadu,Sivaganga,Singampunari,10.1083,78.5333,2021-01-01,7.0
Tamil Nadu_10.1083_78.5333,Tamil Nadu,Sivaganga,Singampunari,10.1083,78.5333,2024-01-01,3.2
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2016-01-10,5.5
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2017-01-10,6.4
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2018-01-10,6.4
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2019-01-10,4.9
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2020-01-10,5.3
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2022-01-01,5.6
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2023-01-10,6.0
Tamil Nadu_10.1208_77.55,Tamil Nadu,Theni,Periyakulam,10.1208,77.55,2024-01-01,3.5
