station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL,year,delta_wl
Rajasthan_24.8_73.4683,Rajasthan,Udaipur,Gogunda,24.8,73.4683,2020-01-01,10.7,2020,0.0
Rajasthan_24.8_73.4683,Rajasthan,Udaipur,Gogunda,24.8,73.4683,2023-01-01,9.4,2023,-1.299999999999999
Rajasthan_24.8_73.4683,Rajasthan,Udaipur,Gogunda,24.8,73.4683,2024-01-01,6.3,2024,-3.1000000000000005
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2015-01-01,8.1,2015,
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2016-01-01,8.6,2016,0.5
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2017-01-01,10.0,2017,1.4000000000000004
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2018-01-01,10.5,2018,0.5
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2019-01-01,9.4,2019,-1.0999999999999996
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2020-01-01,7.4,2020,-2.0
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2023-01-01,9.5,2023,2.0999999999999996
Rajasthan_24.9039_74.1,Rajasthan,Rajsamand,Railmagra,24.9039,74.1,2024-01-01,8.1,2024,-1.4000000000000004
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2015-01-01,8.9,2015,
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2016-01-01,11.2,2016,2.299999999999999
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2017-01-01,11.3,2017,0.10000000000000142
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2018-01-01,1.8,2018,-9.5
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2019-01-01,9.2,2019,7.3999999999999995
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2020-01-01,7.1,2020,-2.0999999999999996
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2023-01-01,10.2,2023,3.0999999999999996
Rajasthan_24.9056_74.6444,Rajasthan,Chittorgarh,Chittorgarh,24.9056,74.6444,2024-01-01,10.9,2024,0.7000000000000011
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2015-01-01,1.8,2015,
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2016-01-01,1.8,2016,0.0
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2017-01-01,1.8,2017,0.0
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2018-01-01,2.0,2018,0.19999999999999996
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2019-01-01,2.6,2019,0.6000000000000001
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2020-01-01,1.5,2020,-1.1
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2023-01-01,3.9,2023,2.4
Rajasthan_24.9083_75.9778,Rajasthan,Kota,Ladpura,24.9083,75.9778,2024-01-01,2.2,2024,-1.6999999999999997
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2016-01-01,5.5,2016,
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2017-01-01,5.9,2017,0.40000000000000036
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2018-01-01,5.0,2018,-0.9000000000000004
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2019-01-01,5.4,2019,0.40000000000000036
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2023-01-01,5.5,2023,0.09999999999999964
Rajasthan_24.9142_71.7386,Rajasthan,Sanchore,Chitalwana,24.9142,71.7386,2024-01-01,14.2,2024,8.7
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2015-01-01,14.5,2015,
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2016-01-01,14.5,2016,0.0
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2017-01-01,7.0,2017,-7.5
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2018-01-01,11.0,2018,4.0
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2019-01-01,13.3,2019,2.3000000000000007
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2020-01-01,6.0,2020,-7.300000000000001
Rajasthan_24.9167_73.7333,Rajasthan,Rajsamand,Khamnor,24.9167,73.7333,2024-01-01,6.7,2024,0.7000000000000002
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2015-01-01,11.0,2015,
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2016-01-01,15.7,2016,4.699999999999999
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2017-01-01,16.2,2017,0.5
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2018-01-01,13.7,2018,-2.5
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2019-01-01,11.8,2019,-1.8999999999999986
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2020-01-01,11.1,2020,-0.7000000000000011
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2023-01-01,9.2,2023,-1.9000000000000004
Rajasthan_24.925_72.6875,Rajasthan,Sirohi,Sirohi,24.925,72.6875,2024-01-01,8.9,2024,-0.29999999999999893
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2015-01-01,0.4,2015,
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2016-01-01,0.5,2016,0.09999999999999998
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2017-01-01,0.2,2017,-0.3
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2018-01-01,0.3,2018,0.09999999999999998
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2019-01-01,0.3,2019,0.0
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2020-01-01,2.4,2020,2.1
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2023-01-01,1.2,2023,-1.2
Rajasthan_24.9333_75.5917,Rajasthan,Chittorgarh,Bhainsrorgarh,24.9333,75.5917,2024-01-01,1.9,2024,0.7
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2015-01-01,3.1,2015,
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2016-01-01,3.6,2016,0.5
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2017-01-01,3.3,2017,-0.30000000000000027
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2018-01-01,3.7,2018,0.40000000000000036
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2019-01-01,3.7,2019,0.0
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2020-01-01,3.9,2020,0.19999999999999973
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2023-01-01,3.4,2023,-0.5
Rajasthan_24.9333_75.9333,Rajasthan,Kota,Ladpura,24.9333,75.9333,2024-01-01,4.1,2024,0.6999999999999997
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2016-01-01,23.5,2016,
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2017-01-01,24.2,2017,0.6999999999999993
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2018-01-01,22.1,2018,-2.099999999999998
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2019-01-01,21.7,2019,-0.40000000000000213
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2023-01-01,23.8,2023,2.1000000000000014
Rajasthan_24.9417_71.4083,Rajasthan,Sanchore,Chitalwana,24.9417,71.4083,2024-01-01,23.1,2024,-0.6999999999999993
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2015-01-01,21.6,2015,
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2016-01-01,28.0,2016,6.399999999999999
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2017-01-01,25.6,2017,-2.3999999999999986
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2018-01-01,21.0,2018,-4.600000000000001
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2019-01-01,28.7,2019,7.699999999999999
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2020-01-01,19.2,2020,-9.5
Rajasthan_24.9417_74.5194,Rajasthan,Chittorgarh,Chittorgarh,24.9417,74.5194,2023-01-01,13.5,2023,-5.699999999999999
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2016-01-01,12.7,2016,
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2017-01-01,13.3,2017,0.6000000000000014
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2018-01-01,8.7,2018,-4.600000000000001
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2019-01-01,9.8,2019,1.1000000000000014
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2020-01-01,17.2,2020,7.399999999999999
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2023-01-01,15.5,2023,-1.6999999999999993
Rajasthan_24.94_72.255,Rajasthan,Sanchore,Raniwara,24.94,72.255,2024-01-01,14.0,2024,-1.5
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2015-01-01,3.5,2015,
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2016-01-01,2.7,2016,-0.7999999999999998
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2017-01-01,2.1,2017,-0.6000000000000001
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2018-01-01,2.2,2018,0.10000000000000009
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2019-01-01,3.6,2019,1.4
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2020-01-01,3.2,2020,-0.3999999999999999
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2023-01-01,2.3,2023,-0.9000000000000004
Rajasthan_24.9556_72.8917,Rajasthan,Sirohi,Sheoganj,24.9556,72.8917,2024-01-01,2.4,2024,0.10000000000000009
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2015-01-01,12.6,2015,
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2016-01-01,13.2,2016,0.5999999999999996
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2017-01-01,10.5,2017,-2.6999999999999993
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2018-01-01,2.4,2018,-8.1
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2019-01-01,8.1,2019,5.699999999999999
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2020-01-01,7.9,2020,-0.1999999999999993
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2023-01-01,8.8,2023,0.9000000000000004
Rajasthan_24.95_74.685,Rajasthan,Chittorgarh,Chittorgarh,24.95,74.685,2024-01-01,9.2,2024,0.3999999999999986
Rajasthan_24.9675_72.2022,Rajasthan,Sanchore,Raniwara,24.9675,72.2022,2016-01-01,48.9,2016,-15.199999999999996
Rajasthan_24.9675_72.2022,Rajasthan,Sanchore,Raniwara,24.9675,72.2022,2017-01-01,37.9,2017,-11.0
Rajasthan_24.9675_72.2022,Rajasthan,Sanchore,Raniwara,24.9675,72.2022,2018-01-01,28.7,2018,-9.2
Rajasthan_24.9675_72.2022,Rajasthan,Sanchore,Raniwara,24.9675,72.2022,2019-01-01,38.2,2019,9.500000000000004
Rajasthan_24.9675_72.2022,Rajasthan,Sanchore,Raniwara,24.9675,72.2022,2020-01-01,41.7,2020,3.5
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2015-01-01,5.3,2015,
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2016-01-01,5.7,2016,0.40000000000000036
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2017-01-01,1.2,2017,-4.5
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2018-01-01,5.1,2018,3.8999999999999995
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2019-01-01,7.1,2019,2.0
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2020-01-01,2.7,2020,-4.3999999999999995
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2023-01-01,3.9,2023,1.1999999999999997
Rajasthan_24.96_73.55,Rajasthan,Rajsamand,Kumbhalgarh,24.96,73.55,2024-01-01,4.0,2024,0.10000000000000009
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2015-01-01,10.2,2015,
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2016-01-01,4.8,2016,-5.3999999999999995
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2017-01-01,4.1,2017,-0.7000000000000002
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2018-01-01,2.9,2018,-1.1999999999999997
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2019-01-01,4.2,2019,1.3000000000000003
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2020-01-01,4.3,2020,0.09999999999999964
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2023-01-01,2.5,2023,-1.7999999999999998
Rajasthan_24.975_72.575,Rajasthan,Jalore,Jaswantpura,24.975,72.575,2024-01-01,5.3,2024,2.8
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2016-01-01,1.7,2016,
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2017-01-01,1.9,2017,0.19999999999999996
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2018-01-01,0.8,2018,-1.0999999999999999
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2019-01-01,1.9,2019,1.0999999999999999
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2020-01-01,1.9,2020,0.0
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2023-01-01,2.3,2023,0.3999999999999999
Rajasthan_24.9911_71.5939,Rajasthan,Sanchore,Chitalwana,24.9911,71.5939,2024-01-01,2.6,2024,0.30000000000000027
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2015-01-01,4.7,2015,
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2016-01-01,4.9,2016,0.20000000000000018
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2017-01-01,6.0,2017,1.0999999999999996
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2018-01-01,5.4,2018,-0.5999999999999996
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2019-01-01,4.6,2019,-0.8000000000000007
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2020-01-01,3.3,2020,-1.2999999999999998
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2023-01-01,2.0,2023,-1.2999999999999998
Rajasthan_24.9917_76.475,Rajasthan,Baran,Baran (Full),24.9917,76.475,2024-01-01,6.9,2024,4.9
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2016-01-01,27.0,2016,
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2017-01-01,24.8,2017,-2.1999999999999993
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2018-01-01,32.0,2018,7.199999999999999
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2019-01-01,26.5,2019,-5.5
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2023-01-01,25.8,2023,-0.6999999999999993
Rajasthan_24.9953_72.7167,Rajasthan,Sirohi,Sirohi,24.9953,72.7167,2024-01-01,18.5,2024,-7.300000000000001
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2015-01-01,3.5,2015,
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2016-01-01,3.7,2016,0.20000000000000018
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2017-01-01,3.5,2017,-0.20000000000000018
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2018-01-01,2.6,2018,-0.8999999999999999
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2019-01-01,2.4,2019,-0.20000000000000018
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2020-01-01,2.6,2020,0.20000000000000018
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2023-01-01,2.6,2023,0.0
Rajasthan_24.9_73.8167,Rajasthan,Rajsamand,Khamnor,24.9,73.8167,2024-01-01,3.2,2024,0.6000000000000001
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2015-01-01,5.0,2015,
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2016-01-01,2.6,2016,-2.4
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2017-01-01,2.7,2017,0.10000000000000009
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2018-01-01,3.0,2018,0.2999999999999998
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2019-01-01,3.8,2019,0.7999999999999998
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2020-01-01,3.8,2020,0.0
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2023-01-01,4.0,2023,0.20000000000000018
Rajasthan_25.0125_72.2625,Rajasthan,Jalore,Bhinmal,25.0125,72.2625,2024-01-01,3.1,2024,-0.8999999999999999
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2015-01-01,0.6,2015,
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2016-01-01,0.4,2016,-0.19999999999999996
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2017-01-01,0.6,2017,0.19999999999999996
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2018-01-01,2.3,2018,1.6999999999999997
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2019-01-01,0.7,2019,-1.5999999999999999
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2020-01-01,1.2,2020,0.5
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2023-01-01,0.2,2023,-1.0
Rajasthan_25.0208_75.7,Rajasthan,Kota,Ladpura,25.0208,75.7,2024-01-01,2.1,2024,1.9000000000000001
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2015-01-01,2.3,2015,
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2016-01-01,2.7,2016,0.40000000000000036
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2017-01-01,1.5,2017,-1.2000000000000002
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2018-01-01,2.8,2018,1.2999999999999998
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2019-01-01,2.5,2019,-0.2999999999999998
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2020-01-01,0.7,2020,-1.8
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2023-01-01,1.1,2023,0.40000000000000013
Rajasthan_25.0333_74.0039,Rajasthan,Rajsamand,Railmagra,25.0333,74.0039,2024-01-01,1.4,2024,0.2999999999999998
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2015-01-01,9.2,2015,
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2016-01-01,5.0,2016,-4.199999999999999
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2017-01-01,6.1,2017,1.0999999999999996
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2018-01-01,4.4,2018,-1.6999999999999993
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2019-01-01,9.2,2019,4.799999999999999
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2020-01-01,7.9,2020,-1.299999999999999
Rajasthan_25.0339_72.5206,Rajasthan,Jalore,Jaswantpura,25.0339,72.5206,2023-01-01,4.2,2023,-3.7
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2015-01-01,12.0,2015,
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2016-01-01,15.4,2016,3.4000000000000004
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2017-01-01,10.4,2017,-5.0
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2018-01-01,10.7,2018,0.29999999999999893
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2019-01-01,21.9,2019,11.2
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2020-01-01,6.1,2020,-15.799999999999999
Rajasthan_25.0361_74.4917,Rajasthan,Chittorgarh,Bhainsrorgarh,25.0361,74.4917,2024-01-01,20.0,2024,13.9
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2015-01-01,2.1,2015,
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2016-01-01,2.9,2016,0.7999999999999998
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2017-01-01,0.3,2017,-2.6
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2018-01-01,2.9,2018,2.6
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2019-01-01,6.8,2019,3.9
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2020-01-01,2.9,2020,-3.9
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2023-01-01,3.8,2023,0.8999999999999999
Rajasthan_25.0386_73.5667,Rajasthan,Rajsamand,Kumbhalgarh,25.0386,73.5667,2024-01-01,3.6,2024,-0.19999999999999973
Rajasthan_25.0408_75.9067,Rajasthan,Kota,Ladpura,25.0408,75.9067,2015-01-01,4.2,2015,
Rajasthan_25.0408_75.9067,Rajasthan,Kota,Ladpura,25.0408,75.9067,2018-01-01,7.3,2018,3.0999999999999996
Rajasthan_25.0408_75.9067,Rajasthan,Kota,Ladpura,25.0408,75.9067,2019-01-01,8.1,2019,0.7999999999999998
Rajasthan_25.0408_75.9067,Rajasthan,Kota,Ladpura,25.0408,75.9067,2020-01-01,3.7,2020,-4.3999999999999995
Rajasthan_25.0408_75.9067,Rajasthan,Kota,Ladpura,25.0408,75.9067,2023-01-01,8.3,2023,4.6000000000000005
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2015-01-01,1.1,2015,
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2016-01-01,3.9,2016,2.8
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2017-01-01,5.0,2017,1.1
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2018-01-01,1.7,2018,-3.3
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2019-01-01,1.9,2019,0.19999999999999996
Rajasthan_25.0778_75.1667,Rajasthan,Chittorgarh,Begun,25.0778,75.1667,2020-01-01,1.2,2020,-0.7
